Петровский;"""УК Петровского района  г. Донецка""";ул. Крамарчука, 4;Тимченко М.М.;386;ключ в квартире №3;37.621085 47.943072;
Петровский;"""УК Петровского района  г. Донецка""";пл. Победы, 11;Тимченко М.М.;233;ключ в квартире №5;37.615066 47.943048;
Петровский;"""УК Петровского района  г. Донецка""";ул. 40 лет Украины, 14;Тимченко М.М.;200;ключ в квартире №5;38.141057 48.318837;
Петровский;"""УК Петровского района  г. Донецка""";пл. Победы, 1;Тимченко М.М.;418;ключ в квартире №33;37.614832 47.945456;
Петровский;"""УК Петровского района  г. Донецка""";ул. Ст.Щипачева, 37;Евдокимов В.В.;150;ключ в квартире №1;37.588539 47.819904;
Петровский;МОУ «Школа № 87 г. Донецка»;ул. Ревякина, 2;Рязанова Н.Г. 203-44-38;200;ключ у дежурного;37.670546 47.942148;
Петровский;"""УК Петровского района  г. Донецка""";ул. Ст. Щипачева, 6;Евдокимов В.В.;334;ключ в квартире №4;37.588539 47.819904;
Петровский;"""УК Петровского района  г. Донецка""";ул. Шуйская, 8;Евдокимов В.В.;367;ключ в квартире №4;37.602175 47.939619;
Петровский;ГПОУ «Донецкий профессиональный горный лицей»;ул. Дунаевского, 7;Барановская С.В. (071) 309-67-20;200;ключ у дежурного;37.556262 47.957103;
Петровский;"""УК Петровского района  г. Донецка""";ул. Ст. Щипачева, 16;Евдокимов В.В.;687;ключ в квартире №142;37.588539 47.819904;
Петровский;"""УК Петровского района  г. Донецка""";пл. Победы, 4;Тимченко М.М.;418;ключ в квартире №20;37.61609 47.944683;
Петровский;"""УК Петровского района  г. Донецка""";ул. Вагнера, 21;Тимченко М.М.;222;ключ в квартире №7;37.55142 47.962407;
Петровский;МОУ «Школа № 84 г. Донецка»;ул. Лохтина, 1;Думиникэ М.В., 071-328-32-93;65;ключ у дежурного;37.662389 47.955812;
Петровский;"""УК Петровского района  г. Донецка""";ул. Композиторов, 30;участок №2 ул. Стаханова, 26 а Евдокимов Владимир Владимирович м.т. 071 493 85 38 т. 313-79-04;374;ключ в квартире №1;37.6077 47.951594;
Петровский;"""УК Петровского района  г. Донецка""";ул. Ст. Щипачева, 39;Евдокимов В.В.;539;ключ в квартире №31;37.588539 47.819904;
Петровский;"""УК Петровского района  г. Донецка""";ул. Крамарчука, 5;Тимченко М.М.;386;ключ в квартире №6;37.62228 47.943168;
Петровский;КУ ДК им. Г.И.Петровского г.Донецка;ул.Архитекторов, 2а;Ефремова Е.А. 071-320-46-62;800;ключ у дежурного;37.613503 47.951539;
Петровский;"""УК Петровского района  г. Донецка""";ул. Композиторов, 28;Евдокимов В.В.;363;ключ в квартире №4;37.607763 47.950912;
Петровский;"""УК Петровского района  г. Донецка""";ул. 40 лет Украины, 12;Тимченко М.М.;231;ключ в квартире №4;38.140697 48.318514;
Петровский;"""УК Петровского района  г. Донецка""";ул. Возрождение, 9;Тимченко М.М.;150;ключ в квартире №8;37.588539 47.819904;
Петровский;Донецкая специальная общеобразовательная школа-интернат №28;ул. Ревякина, 33;Андриевская Р.Н. (071) 306-90-70;121;ключ у дежурного;37.667932 47.938762;
Петровский;"""УК Петровского района  г. Донецка""";пл. Петровского, 6;Тимченко М.М.;656;ключ в квартире №48;37.618004 47.950906;
Петровский;"""УК Петровского района  г. Донецка""";пл. Победы, 16;Тимченко М.М.;244;ключ в квартире №37;37.686743 48.515382;
Петровский;"""УК Петровского района  г. Донецка""";ул. Алябьева, 22;Тимченко М.М.;150;ключ в квартире №20;37.616279 47.93907;
Петровский;МОУ «Школа № 110 г. Донецка»;ул. Углегорская, 1;Панага И.С. 071-316-06-83;120;ключ у дежурного;37.591494 47.964796;
Петровский;"""УК Петровского района  г. Донецка""";ул. Крамарчука, 18;Тимченко М.М.;265;ключ в квартире №8;37.623349 47.941038;
Петровский;"""УК Петровского района  г. Донецка""";пл. Победы, 13;Тимченко М.М.;235;ключ в квартире №24;37.615785 47.94283;
Петровский;МДОУ «Ясли-сад № 386 города Донецка»;ул.С.Щипачева, 41а;Янчицкая Н.А. 203-35-48, 071-458-37-59;150;ключ у дежурного;37.588539 47.819904;
Петровский;"""УК Петровского района  г. Донецка""";пл. Победы, 10;Тимченко М.М.;257;ключ в квартире №34;37.617213 47.943277;
Петровский;"""УК Петровского района  г. Донецка""";ул. Ст. Щипачева, 12;Евдокимов В.В.;334;ключ в квартире №2;37.588539 47.819904;
Петровский;"""УК Петровского района  г. Донецка""";пл. Победы, 24;Тимченко М.М.;384;ключ в квартире №5;37.620088 47.944363;
Петровский;"""УК Петровского района  г. Донецка""";пл. Петровского, 4;Тимченко М.М.;656;ключ в квартире №31;37.618228 47.950067;
Петровский;"""УК Петровского района  г. Донецка""";ул. Таймырская, 34;Тимченко М.М.;25;ключ в квартире №1;37.617492 47.937434;
Петровский;"""УК Петровского района  г. Донецка""";пл. Победы, 7;Тимченко М.М.;257;ключ в квартире №14;37.616162 47.943935;
Петровский;"""УК Петровского района  г. Донецка""";ул. Архитекторов, 8;Евдокимов В.В.;272;ключ в квартире №6;37.606622 47.948425;
Петровский;"""УК Петровского района  г. Донецка""";ул. Ст. Щипачева, 10;Евдокимов В.В.;334;ключ в квартире №5;37.588539 47.819904;
Петровский;"""УК Петровского района  г. Донецка""";ул. Крамарчука, 14;Тимченко М.М.;386;ключ в квартире №13;37.622594 47.941623;
Петровский;"""УК Петровского района  г. Донецка""";ул. Ревякина, 42;Евдокимов В.В.;639;ключ в квартире №1;37.667025 47.941786;
Калининский;ГУ «Донецкий республиканский академический театр кукол»;пр. Ильича, 18;Карпенко И.Г. 071-368-81-96;20;ключ у зав. хозяйством;37.832018 48.002375;
Калининский;МДОУ««Ясли-сад № 237 города Донецка»;ул. Бурденко, 31 а;Магомедова Н.С. 062-294-13-62;20;ключ у дежурного;37.857369 48.011224;
Калининский;ДоКТМО;пр. Ильича, 14;Рыбакова Т.Н. 295-65-60;128;ключ у дежурного;37.82008 48.003942;
Калининский;ГОУ ВПО «Донецкий национальный университет экономики и торговли им. Туган-Барановского»;ул. Харитонова, 10;Скороход С.В. (062) 297-60-47;80;ключ у дежурного;37.847424 47.99646;
Калининский;МОУ«Школа № 96 г. Донецка»;пр. Красногвардейский, 1;Дорохина Н.Н. 306-00-66, 305-98-68;20;ключ у дежурного;37.864699 48.023821;
Калининский;Республиканский детский кардиоревматологический санаторий МЗ ДНР;ул. Капитана Ратникова, 3;Шерстяк И.В. 071-339-38-68;300;ключ у дежурного;37.826053 47.998583;
Калининский;ДонНМУ им. М. Горького;пр. Ильича, 16;Марченко В.И. 344-42-68;164;ключ у дежурного;37.828955 48.002586;
Калининский;РОУ «Школа № 4 - Кадетский корпус»;ул. Таврическая, 4 в;Стрельцов А.В. (071) 453 39 15 ;50;ключ у дежурного;37.843355 48.021332;
Калининский;" «УК Калининского района  г. Донецка""";пр-т Дзержинского, 45;Манжала С.А.;60;свободный доступ;37.82644 47.994024;
Калининский;ГУ «Автоматгормаш им. В.А. Антипова»;пр-т Ильича, 93;Довгань А.Ю. (071) 331-09-14;350;ключ у дежурного;37.843328 48.001657;
Калининский;" «УК Калининского района  г. Донецка""";ул. Цусимская, 81;Остапенко Е.Л.;80;ключ в квартире №4;37.859552 48.011411;
Калининский;ДонНМУ им. М. Горького;пр. Ильича, 16;Маркелова Т.П. 344-41-04;560;ключ у дежурного;37.828955 48.002586;
Калининский;" «УК Калининского района  г. Донецка""";пр-т Мира, 61;Остапенко Е.Л.;50;свободный доступ;37.859363 48.016113;
Калининский;Республиканская клиническая туберкулёзная больница МЗ ДНР;пр. Ильча, 104а;Хаджинов С.И. 071-321-78-55;600;ключ у дежурного;37.872335 48.009669;
Калининский;" «УК Калининского района  г. Донецка""";пр-т  Ильича , 92 а;участок №3 по пр.Красногвардейский, 36 Тарасенко Ярослав Владимирович т. 306-13-90 м. т. 071 396 24 34;300;ключ в квартире №23;37.862525 48.004599;
Калининский;" «УК Калининского района  г. Донецка""";б. Шевченко, 92;Тарасенко Я.В.;70;ключ в квартире №17, №18;37.141151 48.223868;
Калининский;ГУ «Институт научно-технической информации»;ул. Серова, 56;Иванов С.М. (071) 305-02-13;70;ключ у дежурного;37.913945 48.069389;
Калининский;" «УК Калининского района  г. Донецка""";ул. Капитана Ратникова, 4;Сытник И.Н.;250;ключ в квартире №72, №73, №76;37.826709 47.999644;
Калининский;МДОУ««Ясли-сад № 300 города Донецка»;ул. Сумская, 9 а;Горденко С.А.  305-99-03;50;ключ у дежурного;37.862453 48.018572;
Калининский;ГПОУ «Донецкий медицинский колледж»;б. Шевченко, 32 а;Сиденко Л.А. 386-82-95;90;ключ у дежурного;37.141151 48.223868;
Калининский;" «УК Калининского района  г. Донецка""";ул. Цусимская, 67 б;Поддубный А.С.;200;ключ в квартире №1, №18, №19;37.852464 48.010911;
Калининский;" «УК Калининского района  г. Донецка""";пр-т  Ильича, 27;Сытник И.Н.;800;ключ у консьержа;37.830563 48.000753;
Калининский;" «УК Калининского района  г. Донецка""";б. Шахтостроителей , 4;Примак О.В.;600;ключ в квартире №24;37.853129 48.004298;
Калининский;МДОУ «Ясли-сад№ 405 города Донецка»;ул. Капитана Ратникова, 18 а;Сторожук Л.А. 062-297-22-94;50;ключ у дежурного;37.830509 47.999608;
Калининский;МОУ«УВК № 16 г. Донецка»;ул. Цусимская, 18;Бегеба О.Д. 294-22-26;100;ключ у дежурного;37.849652 48.012556;
Калининский;Республиканская детская клиническая больница МЗ ДНР;б. Шахтостроителей, 14;Романов Д.С. 297-40-37;174;ключ у дежурного;37.852733 48.00636;
Калининский;" «УК Калининского района  г. Донецка""";ул. Антипова, 1;Примак О.В.;100;ключ в квартире №68;37.844954 48.002929;
Калининский;МОУ«Гимназия № 6 г.Донецка»;б. Шевченко, 18;Квитковская А.Ф. 295-45-78;200;ключ у дежурного;37.141151 48.223868;
Калининский;МДОУ«Ясли-сад № 318 города Донецка»;пр. Ильича, 36 а;Трищило Н.В. 295-87-13;138;ключ у дежурного;37.838756 48.002116;
Калининский;" «УК Калининского района  г. Донецка""";пр-т  Ильича, 66;Примак О.В.;240;ключ в квартире №10;37.850002 48.002869;
Калининский;" «УК Калининского района  г. Донецка""";пр-т  Ильича, 25;Сытник И.Н.;500;ключ в квартире №3, №37, №111;37.829476 48.000072;
Калининский;" «УК Калининского района  г. Донецка""";ул. Краснодонская, 58 а;Поддубный А.С.;200;ключ в квартире №12;37.846409 48.010881;
Калининский;ГУ «НИИВЭ»;ул. 50-й гвардейской дивизии, 17;Помещенко В.В. (071) 302-24-80;850;ключ у дежурного;37.863639 48.006866;
Калининский;" «УК Калининского района  г. Донецка""";пр-т  Ильича, 20;Сытник И.Н.;50;ключ у консьержа;37.833572 48.003894;
Калининский;" «УК Калининского района  г. Донецка""";ул. Капитана Ратникова, 20 а;Сытник И.Н.;200;ключ в квартире №1, №45, №82;37.836474 47.999282;
Калининский;" «УК Калининского района  г. Донецка""";ул. Цусимская, 79 а;Остапенко Е.Л.;180;ключ в квартире №1, №8;37.858752 48.01126;
Калининский;" «УК Калининского района  г. Донецка""";пр-т  Ильича, 62;участок №6 по ул. Краснофлотская, 92 Примак Ольга Владиславовна м.т. 071-419-85-91 т. 294-22-16;240;ключ в квартире №1, №3;37.847936 48.002773;
Калининский;ДоКТМО;пр. Ильича, 14;Карнас Н.А. 295-62-54;450;ключ у дежурного;37.82008 48.003942;
Калининский;" «УК Калининского района  г. Донецка""";б. Шевченко, 73;Поддубный А.С.;350;ключ в квартире №32, №36, №37;37.141151 48.223868;
Калининский;ГПОУ «Донецкий педагогический колледж»;б. Шевченко, 43;Демченко Л.И. (071) 390-18-64;200;ключ у дежурного;37.141151 48.223868;
Калининский;" «УК Калининского района  г. Донецка""";ул. Калужская, 28;участок №2 по пр. Дзержинского, 65 Сытник Иван Николаевич м.т. 071 320 63 74 т. 295-07-03;550;ключ у консьержа;37.834039 48.004744;
Калининский;МОУ«Школа № 7 г. Донецка»;ул. Осипенко,18;Камбурова Л.П. 295-59-08;30-40;ключ у дежурного;38.134777 48.278265;
Калининский;ДоКТМО;пр. Ильича, 14;Фенцик М.Ю. 312-90-06;171;ключ у дежурного;37.82008 48.003942;
Калининский;" «УК Калининского района  г. Донецка""";б. Шевченко, 57;Поддубный А.С.;90;ключ в квартире №1, №4;37.141151 48.223868;
Калининский;ГОУ ВПО «Донецкая академия управления и государственной службы при Главе ДНР»;пр-т Мира, 65;Баева О.П. (062) 338-62-68;100;ключ у дежурного;37.859893 48.01645;
Калининский;" «УК Калининского района  г. Донецка""";ул.Мушкетовская, 13 а;Манжала С.А.;200;ключ в квартире №11;37.828299 47.989098;
Калининский;" «УК Калининского района  г. Донецка""";ул. Цусимская, 59 а;Поддубный А.С.;200;ключ в квартире №1, №10;37.848718 48.011086;
Калининский;МОУ«Гимназия № 6 г.Донецка»;пр.Красногвардейский, 1 а;Черкашина С.В. 338-58-08, 071-309-98-66;200;ключ у дежурного;37.866235 48.01287;
Калининский;" «УК Калининского района  г. Донецка""";пр-т. Красногвардейский, 38 а;Остапенко Е.Л.;360;ключ в квартире №1;37.864744 48.01507;
Калининский;" «УК Калининского района  г. Донецка""";ул. Лабутенко, 26;Манжала С.А.;265;ключ в квартире №16;37.845475 47.987729;
Калининский;" «УК Калининского района  г. Донецка""";ул. Лазо, 33;Манжала С.А.;170;ключ в квартире №2;37.677885 47.879549;
Калининский;ДоКТМО;пр. Ильича, 14;Гурбович О.Е. 295-65-88;427;ключ у дежурного;37.82008 48.003942;
Калининский;ГОУ ВПО «Донецкий национальный университет экономики и торговли им. Туган-Барановского»;б. Шевченко, 30;Федосенко В.В. (062) 295-34-66;500;ключ у дежурного;37.141151 48.223868;
Калининский;МОУ«Школа № 10 г. Донецка»;ул. Андреева, 1а;Матюхина Ю.Ю. 312-77-10;60;ключ у дежурного;37.827059 47.992517;
Калининский;" «УК Калининского района  г. Донецка""";ул. Цусимская, 65 б;Поддубный А.С.;100;ключ в квартире №12;37.85188 48.011254;
Калининский;" «УК Калининского района  г. Донецка""";ул. Барнаульская, 61;Поддубный А.С.;200;ключ в квартире №5, №21;37.836447 48.007788;
Калининский;МОУ«Школа № 8 им. А.В.Гавришенко г. Донецка»;пр. Дзержинского, 66;Бондаренко Н.В. 297-42-91;112;ключ у дежурного;37.834749 47.993102;
Калининский;ГПОУ «Донецкий профессиональный лицей автосервиса»;ул. Мушкетовская, 19;Черняев А.Г. (071) 330-34-46;50;ключ у дежурного;37.828317 47.988;
Калининский;Донецкая специальная общеобразовательная школа-интернат№22;ул. Цусимская, 75 а;Федоренко Е.А. (071) 384-67-17;30;ключ у дежурного;37.855779 48.011574;
Калининский;МОУ«Школа № 49 г. Донецка»;ул. 50-й Гвардейской дивизии, 11;Овчинникова Л.В. 294-31-51;150;ключ у дежурного;37.860935 48.005281;
Калининский;" «УК Калининского района  г. Донецка""";пр-т  Ильича, 85;Сытник И.Н.;700;ключ в квартире №29;37.837821 48.00144;
Калининский;ГПОУ «Донецкий педагогический колледж»;б. Шевченко, 41;Рязанова А.Е. (071) 363-18-83;620;ключ у дежурного;37.141151 48.223868;
Калининский;Республиканская клиническая больница профзаболеваний МЗ ДНР;пр. Ильича, 104;Косолюкина Т.Н. 294-21-25;235;ключ у дежурного;37.870313 48.006342;
Калининский;" «УК Калининского района  г. Донецка""";ул. Разенкова, 24 б;Примак О.В.;149;ключ в квартире №5;37.851503 48.000518;
Калининский;КУДО «Музыкальная школа № 4 г.Донецка»;б. Шахтостроителей, 25;Попова С.Г. 071-319-14-68;150;ключ у дежурного;37.855473 48.010652;
Калининский;МОУ«Специализированная гумманитарная школа № 95;пр. Ильича, 60;Стрионова Л.А. 294-31-08;350;ключ у дежурного;37.846715 48.002899;
Калининский;ДоКТМО;пр. Ильича, 14;Шевченко С.И. 312-74-59;135;ключ у дежурного;37.82008 48.003942;
Калининский;"МУП АГД «Управляющая компания Калининского района города Донецка"" по ул. Владычанского, 38а (АДС  т. 295-20-34, м.т. 071-320-68-15)";ул. Лабутенко, 16;участок №1 по ул. Лабутенко, 2 Манжала Светлана Александровна м.т. 071-452-70-11 т. 295-50-58;290;ключ в квартире №10;37.84145 47.987608;
Калининский;" «УК Калининского района  г. Донецка""";б. Шахтостроителей, 56;участок №4 по бр. Шевченко, 71 Поддубный Александр Сергеевич м.т. 071 421-80-35 т. 295-47-28;150;ключ в квартире №3, №4;37.853344 48.016914;
Калининский;" «УК Калининского района  г. Донецка""";ул. Капитана Ратникова, 18;Сытник И.Н.;500;ключ в квартире №76, №109;37.832108 47.999384;
Калининский;ГУ «Донецкий ботанический сад»;пр-т Ильича, 110;Мокроусов Д.В. (071) 373-85-50;300;ключ у дежурного;37.87909 48.009488;
Калининский;" «УК Калининского района  г. Донецка""";ул. Цусимская, 87;Тарасенко Я.В.;70;ключ в квартире №21;37.861716 48.011441;
Калининский;" «УК Калининского района  г. Донецка""";ул. Бурденко, 44;Остапенко Е.Л.;120;ключ в квартире №4;37.856264 48.015474;
Калининский;Республиканское бюро судебно-медицинской экспертизы МЗ ДНР;пр. Ильича, 14д;Кол Д.Д. 071-338-65-02;1246;ключ у дежурного;37.826691 48.002749;
Калининский;" «УК Калининского района  г. Донецка""";пр-т Красногвардейский, 40;Остапенко Е.Л.;360;ключ в квартире №3;37.864537 48.016287;
Калининский;МДОУ«Ясли-сад № 390 города Донецка»;ул. Харитонова, 1;Городничева Л.П. 062-295-24-98;50;ключ у дежурного;37.847829 47.994446;
Калининский;ДоКТМО;пр.Ильича, 14;Зайцева Л.В. 295-67-45;273;ключ у дежурного;37.82008 48.003942;
Калининский;" «УК Калининского района  г. Донецка""";ул. Барнаульская, 59;Поддубный А.С.;170;ключ в квартире №21;37.836366 48.008325;
Калининский;Республиканская клиническая туберкулёзная больница МЗ ДНР;ул. Славная, 8;Хаджинов С.И. 071-321-78-55;70;ключ у дежурного;37.932845 47.951636;
Калининский;" «УК Калининского района  г. Донецка""";б. Шевченко, 59;Поддубный А.С.;300;ключ в квартире №1;37.141151 48.223868;
Калининский;" «УК Калининского района  г. Донецка""";б. Шахтостроителей, 43а;участок №5 по пр. Мира, 52 Остапенко Елена Леонидовна м.т. 071- 305-96-14 т. 306-02-20;180;свободный доступ;37.855653 48.014835;
Калининский;"«УК Калининского района  г. Донецка""";ул. Лабутенко, 22;Манжала С.А.;86;ключ в квартире №1;37.844181 47.987711;
Калининский;" «УК Калининского района  г. Донецка""";б. Шевченко, 49;Поддубный А.С.;50;ключ в квартире №10;37.141151 48.223868;
Калининский;МДОУ«Ясли-сад№ 212 города Донецка»;ул. Овнатаняна, 46;Шмыглева Н.Б. 294-01-12;20;ключ у дежурного;37.852284 48.007734;
Калининский;МОУ«Школа № 20 г. Донецка»;ул. Герцена, 26;Жиленкова С.А. 071-364-04-75;375;ключ у дежурного;37.857261 48.014178;
Калининский;МОУ«Лицей № 12 г.Донецка»;ул. Калужская, 32а;Авраменко В.А. 312-96-71;150;ключ у дежурного;37.836671 48.004364;
Калининский;Республиканская детская клиническая больница МЗ ДНР;б. Шахтостроителей, 14;Романов Д.С. 297-40-37;348;ключ у дежурного;37.852733 48.00636;
Калининский;" «УК Калининского района  г. Донецка""";б. Шевченко, 55;Поддубный А.С.;150;ключ в квартире №19, №28;37.141151 48.223868;
Калининский;" «УК Калининского района  г. Донецка""";б. Шахтостроителей, 6;Примак О.В.;300;ключ в квартире №8, №23;37.854467 48.004298;
Калининский;" «УК Калининского района  г. Донецка""";ул. Герцена, 34;Остапенко Е.Л.;300;ключ в квартире №6;38.007217 48.300662;
Калининский;МДОУ«Ясли-сад № 335 города Донецка»;ул. Мерецкова, 8;Недолужко А.Н. 344-09-14;55;ключ у дежурного;37.588539 47.819904;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Матекина, 5;Ступка Н.И.;306;ключ в квартире №11;37.920808 47.971776;
Пролетарский;Муниципальное образовательное учреждение дополнительного образования детей «Центр детского и юношеского творчества Пролетарского района г.Донецка»;ул.Гастрономическая, 20;Забугина С.В. 222-21-97;68;ключ у дежурного;37.932558 47.971661;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Волго-Донская, 3;Ступка Н.И.;193;ключ в квартире №11;37.919559 47.970111;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Б. Магистральная, 30;Сумишевский А.С.;120;ключ в квартире №7;37.928129 47.967565;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Литке, 36;Ступка Н.И.;315;ключ в квартире №2, №5;37.92556 47.966129;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Филатова, 15;Гулюк Е.П.;97;ключ в квартире №7;37.971562 47.954991;
Пролетарский;МДОУ «Ясли-сад № 328, города Донецка»;ул. Щетинина, 12а;Сидько Н.П. 071-308-13-52;32;ключ у дежурного;37.918526 47.982482;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Щетинина, 42;Вощина В.И.;377;ключ в квартире №4;37.920763 47.983121;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Щетинина, 31;Вощина В.И.;203;ключ в квартире №2;37.92194 47.979105;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Макеевская, 5;Ступка Н.И.;219;ключ в квартире №3;37.905896 47.970479;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Шахтная, 93;Гулюк Е.П.;217;ключ в квартире №5;37.961178 47.957254;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Прохоровская, 11;Сумишевский А.С.;280;ключ в квартире №3;37.936573 47.975166;
Пролетарский;ГПОУ «Донецкий профессиональный лицей пищевой и перерабатывающей промышленности»;ул. Марселя Кашена, 19;Иванцов С.А. (071) 310-55-35;100;ключ у дежурного;37.917232 47.97101;
Пролетарский;МОУ «Школа № 150, г. Донецк»;ул.Армавирская, 23а;Бессарабов О.В. 222-02-45;70;ключ у дежурного;37.924104 47.969465;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Ельницкая, 27;Ступка Н.И.;223;ключ в квартире №2;37.890957 47.960729;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Шахтная, 77;участок №7 по ул. Шахтная, 83 Гулюк Елена Петровна м.т. 071 312 91 65;47;ключ в квартире №7;37.957127 47.962039;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Раздольная, 25;Григорьева Н.А.;60;ключ в квартире №4, №12;37.917062 47.978085;
Пролетарский;МОУ «Школа № 138, г. Донецк»;ул. Макеевская, 4;Алехина М.А. 222-00-67;65;ключ у дежурного;37.907665 47.970358;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Прожекторная, 3;Григорьева Н.А.;126;ключ в квартире №8, №24;37.907342 47.977482;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Раздольная, 23;Григорьева Н.А.;35;ключ в квартире №9;37.918068 47.977524;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Гастрономическая, 15;Сумишевский А.С.;120;ключ в квартире №6;37.933339 47.971999;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Раздольная, 36 б;Григорьева Н.А.;223;ключ в квартире №2, №6;37.914223 47.974128;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Б.Магистральная, 11;участок №3 по ул. Гастрономическая, 15 Сумишевский Артем Станиславович м.т. 071 334 28 95;150;ключ в квартире №3;37.931965 47.973923;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Гастрономическая, 14;Сумишевский А.С.;160;ключ в квартире №4;37.93333 47.973187;
Пролетарский;МДОУ «Ясли- сад № 315, города Донецка»;г. Моспино, ул. Скорика, 45;Арспанова Е.А. 071-307-74-06;32;ключ у дежурного;38.082981 47.874037;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Гастрономическая, 30;Сумишевский А.С.;120;ключ в квартире №2;37.92989 47.967239;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Буденновских партизан, 53;Ступка Н.И.;150;ключ в квартире №4;37.915903 47.967058;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Буденновских партизан, 77;Гулюк Е.П.;200;ключ в квартире №7;37.923035 47.965375;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Щетинина, 17;Вощина В.И.;968;ключ в квартире №17;37.915211 47.97969;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Пролетарская, 102;Ступка Н.И.;132;ключ в квартире №3;37.911402 47.970841;
Пролетарский;ГПОУ «Донецкий техникум строительных технологий»;ул. Раздольная, 20;Базиль К.П. (071) 320-38-48;120;ключ у дежурного;37.923539 47.973863;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Шахтная, 91;Гулюк Е.П.;216;ключ в квартире №2;37.96036 47.95694;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Гастрономическая, 28;Сумишевский А.С.;183;ключ в квартире №3;37.930195 47.967897;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Пролетарская, 114;Ступка Н.И.;128;ключ в квартире №9;37.914466 47.971758;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Шахтная, 87;Гулюк Е.П.;47;ключ в квартире №7;37.959498 47.962666;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Юмашева, 2;Гулюк Е.П.;227;ключ в квартире №3;37.946814 47.96196;
Пролетарский;ГПОУ «Донецкий профессиональный лицей автосервиса»;ул. Раздольная, 6 а;Паталака В.К. (071) 465-38-37;20;ключ у дежурного;37.923628 47.975781;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Литке, 20;Сумишевский А.С.;167;ключ в квартире №1, №4;37.928722 47.972723;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Зверькова, 67;Гулюк Е.П.;213;ключ в квартире №7;37.920718 47.965206;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Филатова, 10;Гулюк Е.П.;67;ключ в квартире №6;37.886043 48.039589;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Опытная, 4;Гулюк Е.П.;155;ключ в квартире №12;37.958447 47.939384;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Б. Магистральная, 34;Ступка Н.И.;142;ключ в квартире №14;37.927482 47.966352;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Б. Магистральная, 38;Ступка Н.И.;146;ключ в квартире №15;37.927069 47.965538;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Щетинина, 32;Вощина В.И.;281;ключ в квартире №4;37.922622 47.978978;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Б. Магистральная, 20;Сумишевский А.С.;150;ключ в квартире №2;37.930357 47.97215;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Палладина, 20;Гулюк Е.П.;55;ключ в квартире №7;37.964951 47.955462;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Липецкая, 42;Гулюк Е.П.;68;ключ в квартире №3, 7;37.983294 47.963046;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Щетинина, 45;Вощина В.И.;644;ключ в квартире №19;37.923027 47.983091;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Армавирская, 7;Сумишевский А.С.;164;ключ в квартире №3;37.928039 47.97566;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Усольская, 5;Сумишевский А.С.;132;ключ в квартире №5;37.935127 47.972047;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Зверькова, 78 а;Гулюк Е.П.;87;ключ в квартире №12;37.923548 47.964084;
Пролетарский;«УК Пролетарского р-на  г. Донецка»;ул. Доблестная, 12;Гулюк Е.П.;40;ключ в квартире №6;37.947847 47.931977;
