Калининский район;  ; ул. Горловской дивизии, 117; ; ; ;38.129944 48.285136;
Калининский район;  ; ул. Севанская, 14; ; ; ;38.11788 48.286191;
Калининский район;  ; ул. Карельская, 40; ; ; ;38.103777 48.289896;
Калининский район;  ; ул. Мазиковых, 38; ; ; ;38.057549 48.333664;
Калининский район;  ; ул. Курина, 5; ; ; ;38.094111 48.269198;
Калининский район;  ; ул. Рогозина, 10; ; ; ;38.057567 48.331364;
Калининский район;  ; ул. Малыныча, 39; ; ; ;38.064673 48.328644;
Калининский район;  ; ул. Старицкого, 11; ; ; ;38.133735 48.319388;
Калининский район;  ; ул. Мещерякова, 27; ; ; ;38.101405 48.269257;
Калининский район;  ; ул. Волкова, 10; ; ; ;38.066559 48.337365;
Калининский район;  ; ул. Политехническая, 39 терапевтический корпус; ; ; ;38.088694 48.292324;
Калининский район;  ; ул. Вильямса, 3; ; ; ;38.132945 48.320736;
Калининский район;  ; ул. Каблукова, 18; ; ; ;38.076037 48.292797;
Калининский район;  ; ул. Активная, 12; ; ; ;38.076513 48.338755;
Калининский район;  ; ул. Шахтерская, 1; ; ; ;38.0942 48.273174;
Калининский район;  ; ул. Вильямса, 2; ; ; ;38.132801 48.319724;
Калининский район;  ; ул. Ливанова, 4; ; ; ;38.132262 48.29462;
Калининский район;  ; ул. Малыныча, 36; ; ; ;38.063793 48.330813;
Калининский район;  ; ул. Магистральная, 11; ; ; ;38.067125 48.325936;
Калининский район;  ; ул. Малыныча, 43; ; ; ;38.063236 48.328614;
Калининский район;  ; ул. Гречнева, 12; ; ; ;38.068051 48.326709;
Калининский район;  ; ул. Углегорское шоссе, 1 г; ; ; ;38.115949 48.310688;
Калининский район;  ; ул. Медицинская, 23; ; ; ;38.134193 48.325793;
Калининский район;  ; ул. Федоренко, 9; ; ; ;38.072362 48.292168;
Центрально-Городской район;  ; ул. Остапенко, 20; ; ; ;37.994155 48.303736;
Центрально-Городской район;  ; ул. Герцена, 31; ; ; ;38.008825 48.296592;
Центрально-Городской район;  ; ул. Кияна, 5; ; ; ;38.025668 48.32393;
Центрально-Городской район;  ; ул. Рудакова, 76; ; ; ;37.99853 48.306817;
Центрально-Городской район;  ; ул. Пионерская, 10; ; ; ;38.026611 48.306128;
Центрально-Городской район;  ; ул. Матросова, 93; ; ; ;38.020835 48.325086;
Центрально-Городской район;  ; ул. Интернациональная, 33; ; ; ;38.036726 48.297581;
Центрально-Городской район;  ; пр. Победы, 98; ; ; ;37.997209 48.305696;
Центрально-Городской район;  ; ул. Курченко, 12; ; ; ;38.039179 48.315416;
Центрально-Городской район;  ; ул. Остапенко, 24; ; ; ;37.992296 48.303682;
Центрально-Городской район;  ; пр. Победы, 90; ; ; ;37.999482 48.305145;
Центрально-Городской район;  ; пр. Победы,72; ; ; ;38.001512 48.30548;
Центрально-Городской район;  ; ул. Великан, 21; ; ; ;38.026647 48.325679;
Центрально-Городской район;  ; ул. Великан, 7; ; ; ;38.030914 48.325709;
Центрально-Городской район;  ; ул. Комсомольская, 39; ; ; ;38.019182 48.296094;
Центрально-Городской район;  ; ул. Кирова, 30; ; ; ;38.007549 48.299763;
Центрально-Городской район;  ; пр. Ленина, 65; ; ; ;38.00418 48.31073;
Центрально-Городской район;  ; ул. Минская, 61; ; ; ;38.02609 48.324834;
Центрально-Городской район;  ; ул. Молодежная, 15; ; ; ;38.057504 48.315656;
Центрально-Городской район;  ; ул. Минская, 67; ; ; ;38.022748 48.324499;
Центрально-Городской район;  ; ул. Юношеская 1/2; ; ; ;38.002536 48.30608;
Центрально-Городской район;  ; пр. Ленина, 28; ; ; ;38.015813 48.308758;
Центрально-Городской район;  ; ул. Горького, 43; ; ; ;38.022138 48.293601;
Центрально-Городской район;  ; ул. Ткаченко, 12; ; ; ;38.054558 48.309705;
Центрально-Городской район;  ; пр. Победы, 27; ; ; ;38.024087 48.30062;
Центрально-Городской район;  ; ул. К. Остапенко, 42; ; ; ;37.988397 48.304144;
Центрально-Городской район;  ; ул. Красношапки, 40; ; ; ;37.991146 48.310197;
Центрально-Городской район;  ; пр. Ленина, 132; ; ; ;37.990759 48.310862;
Центрально-Городской район;  ; ул. Остапенко, 44; ; ; ;37.987076 48.30376;
Центрально-Городской район;  ; пр. Победы, 17; ; ; ;38.02556 48.300128;
Центрально-Городской район;  ; пр. Победы, 67; ; ; ;38.002824 48.306625;
Центрально-Городской район;  ; ул. Минина и Пожарского, 119; ; ; ;37.986699 48.297131;
Центрально-Городской район;  ; ул. Советская, 2; ; ; ;38.026441 48.304851;
Центрально-Городской район;  ; пр. Ленина, 63; ; ; ;38.004989 48.311125;
Центрально-Городской район;  ; ул. Академика Павлова, 3; ; ; ;38.018922 48.305528;
Центрально-Городской район;  ; пр. Победы, 134 в; ; ; ;37.987175 48.305199;
Центрально-Городской район;  ; ул. Катеринича, 20; ; ; ;38.049231 48.309729;
Центрально-Городской район;  ; ул. Арбатская, 13; ; ; ;38.074078 48.310604;
Центрально-Городской район;  ; пр. Ленина, 26, хирургический корпус; ; ; ;38.020206 48.308483;
Центрально-Городской район;  ; пр. Ленина, 15; ; ; ;38.026755 48.308291;
Центрально-Городской район;  ; ул. Изотова, 33; ; ; ;38.031282 48.299745;
Центрально-Городской район;  ; ул. Украинская, 77; ; ; ;38.017251 48.324535;
Центрально-Городской район;  ; ул. Великан, 37; ; ; ;38.023826 48.326919;
Центрально-Городской район;  ; ул. Остапенко, 32; ; ; ;37.990095 48.305295;
Центрально-Городской район;  ; ул. Интернациональная, 1; ; ; ;38.040652 48.303095;
Центрально-Городской район;  ; бр.Димитрова, 58; ; ; ;38.005177 48.307362;
Центрально-Городской район;  ; пр. Ленина, 5; ; ; ;38.033726 48.306559;
Центрально-Городской район;  ; пр. Победы, 102; ; ; ;37.997488 48.306241;
Центрально-Городской район;  ; пр. Победы, 24; ; ; ;38.02008 48.300428;
Центрально-Городской район;  ; пр. Победы, 33; ; ; ;38.017978 48.302106;
Центрально-Городской район;  ; ул. Комсомольская, 32; ; ; ;38.019712 48.29866;
Центрально-Городской район;  ; пр. Победы, 101; ; ; ;37.98077 48.305846;
Центрально-Городской район;  ; ул. Красношапки, 42; ; ; ;37.988397 48.309472;
Центрально-Городской район;  ; ул. Горького, 46; ; ; ;38.024383 48.296544;
Центрально-Городской район;  ; ул. Беспощадного, 45; ; ; ;37.993005 48.308267;
Центрально-Городской район;  ; пр. Победы, 13; ; ; ;38.026512 48.29993;
Центрально-Городской район;  ; ул. Рудакова, 72; ; ; ;38.005564 48.306607;
Центрально-Городской район;  ; пр. Ленина, 180; ; ; ;37.981453 48.311994;
Центрально-Городской район;  ; пр. Победы, 44; ; ; ;38.013253 48.302538;
Центрально-Городской район;  ; ул. Матросова, 108; ; ; ;38.019146 48.325547;
Центрально-Городской район;  ; ул. Рудакова, 27; ; ; ;38.016999 48.304294;
Центрально-Городской район;  ; пр. Ленина, 1; ; ; ;38.035981 48.306062;
Центрально-Городской район;  ; ул. Великан, 27; ; ; ;38.024554 48.326673;
Центрально-Городской район;  ; ул. Великан, 39; ; ; ;38.022901 48.32753;
Центрально-Городской район;  ; ул. Кирова, 53; ; ; ;38.004791 48.299463;
Центрально-Городской район;  ; ул. Матросова, 107; ; ; ;38.021329 48.327039;
Центрально-Городской район;  ; ул. Украинская, 83; ; ; ;38.017781 48.324307;
Центрально-Городской район;  ; пр. Победы, 112; ; ; ;37.996122 48.306559;
Центрально-Городской район;  ; б. Димитрова, 54; ; ; ;38.005222 48.307895;
Центрально-Городской район;  ; ул. Остапенко, 28; ; ; ;37.990733 48.303718;
Центрально-Городской район;  ; ул. Матросова, 116; ; ; ;38.019685 48.326398;
Центрально-Городской район;  ; пр. Ленина, 41; ; ; ;38.011511 48.310287;
Центрально-Городской район;  ; пр. Ленина, 146 а; ; ; ;37.985037 48.311114;
Центрально-Городской район;  ; пр. Ленина, 60; ; ; ;38.001755 48.309885;
Центрально-Городской район;  ; ул. Рудакова, 41; ; ; ;38.009085 48.307003;
Центрально-Городской район;  ; ул. Пушкинская, 14; ; ; ;38.025587 48.297994;
Центрально-Городской район;  ; ул. Гагарина, 36 а; ; ; ;38.021383 48.304408;
Центрально-Городской район;  ; ул. Комсомольская, 9; ; ; ;38.024114 48.304983;
Центрально-Городской район;  ; пр. Победы, 22; ; ; ;38.022542 48.300362;
Центрально-Городской район;  ; ул. Остапенко, 18; ; ; ;37.994865 48.303599;
Центрально-Городской район;  ; ул. Минина и Пожарского, 117; ; ; ;37.987328 48.29643;
Центрально-Городской район;  ; ул. Великан, 41; ; ; ;38.022946 48.326488;
Центрально-Городской район;  ; ул. Матросова, 103; ; ; ;38.021401 48.326368;
Центрально-Городской район;  ; пр. Ленина, 16; ; ; ;38.024967 48.307901;
Центрально-Городской район;  ; ул. Свердлова, 9; ; ; ;38.025201 48.295633;
Центрально-Городской район;  ; ул. Комсомольская, 16; ; ; ;38.023737 48.30551;
Центрально-Городской район;  ; пр. Ленина, 26, нифрология; ; ; ;38.020206 48.308483;
Центрально-Городской район;  ; ул. Молодежная, 13; ; ; ;38.057504 48.315656;
Центрально-Городской район;  ; ул. Горького, 31; ; ; ;38.024985 48.298906;
Центрально-Городской район;  ; ул. Великан, 5; ; ; ;38.031345 48.32629;
Центрально-Городской район;  ; ул. Украинская, 79; ; ; ;38.017197 48.32526;
Центрально-Городской район;  ; ул. Рудакова, 31; ; ; ;38.012094 48.305498;
Центрально-Городской район;  ; ул. Комсомольская, 29 а; ; ; ;38.021904 48.299271;
Центрально-Городской район;  ; пр. Ленина, 34; ; ; ;38.011852 48.30937;
Центрально-Городской район;  ; пр. Ленина, 19; ; ; ;38.023189 48.309286;
Центрально-Городской район;  ; пр. Ленина, 23; ; ; ;38.020368 48.309579;
Центрально-Городской район;  ; пр. Победы, 130; ; ; ;37.988541 48.305289;
Центрально-Городской район;  ; ул. Физкультурная, 17; ; ; ;38.058403 48.30895;
Центрально-Городской район;  ; ул. Арбатская, 15; ; ; ;38.074923 48.310676;
Центрально-Городской район;  ; ул. Гагарина, 31; ; ; ;38.020125 48.305768;
Центрально-Городской район;  ; ул. Матросова, 112; ; ; ;38.018023 48.325637;
Центрально-Городской район;  ; пр. Победы, 26; ; ; ;38.01929 48.300608;
Центрально-Городской район;  ; пр. Ленина, 24; ; ; ;38.023054 48.307506;
Центрально-Городской район;  ; пр. Победы, 108; ; ; ;37.995835 48.306038;
Центрально-Городской район;  ; пр. Победы, 103; ; ; ;37.97989 48.305456;
Центрально-Городской район;  ; ул. Матросова, 101; ; ; ;38.020557 48.325984;
Центрально-Городской район;  ; ул. Великан, 23; ; ; ;38.026045 48.326014;
Центрально-Городской район;  ; ул. Горького, 41; ; ; ;38.022452 48.294134;
Центрально-Городской район;  ; ул. Остапенко, 10; ; ; ;37.998961 48.303191;
Центрально-Городской район;  ; ул. Павлова, 2; ; ; ;38.022506 48.30578;
Центрально-Городской район;  ; ул. Остапенко, 26; ; ; ;37.991514 48.30373;
Центрально-Городской район;  ; б-р. Димитрова, 45; ; ; ;38.002177 48.304456;
Центрально-Городской район;  ; пр. Победы, 122; ; ; ;37.991568 48.307224;
Центрально-Городской район;  ; пр. Победы, 142; ; ; ;37.987058 48.307068;
Центрально-Городской район;  ; пр. Победы, 160; ; ; ;37.983106 48.305732;
Центрально-Городской район;  ; ул. Рудакова, 78; ; ; ;37.996787 48.307266;
Центрально-Городской район;  ; ул. Первомайская, 19; ; ; ;38.030501 48.30047;
Центрально-Городской район;  ; ул.Рудакова, 25; ; ; ;38.012175 48.306475;
Центрально-Городской район;  ; ул. Врубовая, 8; ; ; ;38.052788 48.310059;
Центрально-Городской район;  ; ул.Гагарина, 40; ; ; ;38.01955 48.302022;
Центрально-Городской район;  ; пр. Победы, 134; ; ; ;37.989169 48.307344;
Центрально-Городской район;  ; ул. Первомайская, 33; ; ; ;38.027851 48.295633;
Центрально-Городской район;  ; ул. Молодежная, 11; ; ; ;38.057504 48.315656;
Центрально-Городской район;  ; ул. Пушкинская, 10; ; ; ;38.027968 48.297467;
Центрально-Городской район;  ; пр. Победы, 82; ; ; ;38.000201 48.305019;
Центрально-Городской район;  ; ул. Матросова, 105; ; ; ;38.021338 48.325883;
Центрально-Городской район;  ; пр. Победы, 43; ; ; ;38.013559 48.303095;
Центрально-Городской район;  ; пр. Ленина, 134; ; ; ;37.990643 48.310305;
Центрально-Городской район;  ; ул. Первомайская, 27; ; ; ;38.028597 48.298174;
Центрально-Городской район;  ; пр. Победы, 118; ; ; ;37.994712 48.306871;
Центрально-Городской район;  ; пр. Победы, 138; ; ; ;37.989223 48.306919;
Центрально-Городской район;  ; пр. Ленина, 195; ; ; ;37.989807 48.312084;
Центрально-Городской район;  ; ул. Франко, 1; ; ; ;38.05949 48.306913;
Центрально-Городской район;  ; ул. Остапенко, 40; ; ; ;37.989205 48.303431;
Центрально-Городской район;  ; ул. Рудакова, 44; ; ; ;38.015616 48.304114;
Центрально-Городской район;  ; ул. К. Остапенко, 58; ; ; ;37.983133 48.304755;
Центрально-Городской район;  ; пр. Победы, 3; ; ; ;38.02883 48.299589;
Центрально-Городской район;  ; ул. Беспощадного, 34; ; ; ;37.993993 48.30545;
Центрально-Городской район;  ; ул. Свердлова, 5; ; ; ;38.026297 48.295429;
Центрально-Городской район;  ; ул. Великан, 45; ; ; ;38.021886 48.326883;
Центрально-Городской район;  ; пр. Победы, 142 а (гостиница); ; ; ;37.987903 48.307422;
Центрально-Городской район;  ; ул. Пушкинская, 12; ; ; ;38.026746 48.297737;
Центрально-Городской район;  ; ул. Судейко, 26; ; ; ;38.020179 48.295303;
Центрально-Городской район;  ; пр. Ленина, 17; ; ; ;38.025354 48.308651;
Центрально-Городской район;  ; ул. Кирова, 14 а; ; ; ;38.010603 48.29999;
Центрально-Городской район;  ; ул. Пушкинская, 19; ; ; ;38.023054 48.298168;
Центрально-Городской район;  ; пр. Ленина, 26, пищеблок; ; ; ;38.020206 48.308483;
Центрально-Городской район;  ; ул. Чернышевского, 16; ; ; ;38.054504 48.313289;
Центрально-Городской район;  ; ул. Великан, 25; ; ; ;38.025327 48.32653;
Центрально-Городской район;  ; пр. Ленина, 50; ; ; ;38.005672 48.309939;
Центрально-Городской район;  ; ул. Гагарина, 38; ; ; ;38.019901 48.30373;
Центрально-Городской район;  ; ул. Минина и Пожарского, 115; ; ; ;37.98766 48.296904;
Центрально-Городской район;  ; ул. Матросова, 136; ; ; ;38.020386 48.327416;
Центрально-Городской район;  ; ул. Остапенко, 22; ; ; ;37.993571 48.303814;
Центрально-Городской район;  ; ул. Колесниченко, 19; ; ; ;38.002536 48.30608;
Центрально-Городской район;  ; ул. Свердлова, 27; ; ; ;38.020602 48.297167;
Центрально-Городской район;  ; пр. Победы, 99; ; ; ;37.98042 48.306583;
Центрально-Городской район;  ; ул. Пушкинская, 15; ; ; ;38.025156 48.297647;
Центрально-Городской район;  ; ул. Гагарина, 37 а; ; ; ;38.018194 48.302921;
Центрально-Городской район;  ; ул. Беспощадного, 32; ; ; ;37.9942 48.305792;
Центрально-Городской район;  ; пр. Победы, 132; ; ; ;37.99031 48.307344;
Центрально-Городской район;  ; ул. Арбатская, 11; ; ; ;38.073252 48.310538;
Центрально-Городской район;  ; пр. Ленина, 27; ; ; ;38.017682 48.309579;
Центрально-Городской район;  ; ул. Остапенко, 14; ; ; ;37.996733 48.303479;
Центрально-Городской район;  ; пр. Победы, 152; ; ; ;37.98687 48.306673;
Центрально-Городской район;  ; ул. Беспощадного, 30; ; ; ;37.994532 48.306433;
Центрально-Городской район;  ; ул. Гагарина, 48; ; ; ;38.017125 48.299205;
Центрально-Городской район;  ; пр. Ленина, 35; ; ; ;38.013945 48.309975;
Центрально-Городской район;  ; пр. Ленина, 33; ; ; ;38.014906 48.309849;
Центрально-Городской район;  ; пр. Ленина, 22; ; ; ;38.023054 48.307506;
Центрально-Городской район;  ; пр. Ленина, 46; ; ; ;38.007127 48.309819;
Центрально-Городской район;  ; ул. Пушкинская, 17; ; ; ;38.024276 48.297851;
Центрально-Городской район;  ; пр. Ленина, 26, офтальмология; ; ; ;38.020206 48.308483;
Центрально-Городской район;  ; пр. Победы, 41; ; ; ;38.014879 48.302759;
Центрально-Городской район;  ; ул. К. Остапенко, 56; ; ; ;37.984292 48.304486;
Центрально-Городской район;  ; ул. Матросова, 87; ; ; ;38.019919 48.325116;
Центрально-Городской район;  ; пр. Ленина, 28 а; ; ; ;38.015445 48.308141;
Центрально-Городской район;  ; ул. Комсомольская, 24; ; ; ;38.021985 48.302574;
Центрально-Городской район;  ; ул. Великан, 3; ; ; ;38.03192 48.325889;
Центрально-Городской район;  ; ул. Пушкинская, 59; ; ; ;38.005905 48.302172;
Центрально-Городской район;  ; ул. Пушкинская, 21; ; ; ;38.02185 48.298438;
Центрально-Городской район;  ; пр. Победы, 105; ; ; ;37.978902 48.30581;
Центрально-Городской район;  ; пр. Победы, 154; ; ; ;37.985873 48.306337;
Центрально-Городской район;  ; ул. Остапенко, 74; ; ; ;37.981686 48.309873;
Центрально-Городской район;  ; ул. Первомайская, 7; ; ; ;38.031471 48.302124;
Центрально-Городской район;  ; ул. Украинская, 113; ; ; ;38.024824 48.323516;
Центрально-Городской район;  ; ул. Комсомольская, 41; ; ; ;38.01894 48.295651;
Центрально-Городской район;  ; ул. К. Остапенко, 36; ; ; ;37.988487 48.304815;
Центрально-Городской район;  ; ул. Комсомольская, 17; ; ; ;38.023476 48.303748;
Центрально-Городской район;  ; б. Димитрова, 52; ; ; ;38.005743 48.308291;
Центрально-Городской район;  ; ул. Остапенко, 4; ; ; ;38.000246 48.302951;
Центрально-Городской район;  ; ул. Уманская,33; ; ; ;38.039394 48.317028;
Центрально-Городской район;  ; пр. Победы, 150; ; ; ;37.985684 48.30551;
Центрально-Городской район;  ; пр. Ленина, 28 а; ; ; ;38.015445 48.308141;
Центрально-Городской район;  ; пр. Ленина, 26 а; ; ; ;38.01593 48.307476;
Центрально-Городской район;  ; ул. Врубовая, 22; ; ; ;38.053201 48.311419;
Центрально-Городской район;  ; пр. Победы, 69; ; ; ;37.991442 48.308399;
Центрально-Городской район;  ; пр. Победы, 14; ; ; ;38.026423 48.299205;
Центрально-Городской район;  ; ул. Советская, 19; ; ; ;38.023898 48.301723;
Центрально-Городской район;  ; ул. Беспощадного, 36; ; ; ;37.993913 48.305025;
Центрально-Городской район;  ; ул. Украинская, 81; ; ; ;38.017987 48.324984;
Центрально-Городской район;  ; ул. Комсомольская, 12; ; ; ;38.024123 48.306289;
Центрально-Городской район;  ; ул. Героев Сталинграда, 51; ; ; ;38.021563 48.333041;
Центрально-Городской район;  ; пр. Победы, 100; ; ; ;37.996311 48.304755;
Центрально-Городской район;  ; ул. Остапенко, 16; ; ; ;37.995512 48.303575;
Центрально-Городской район;  ; ул. Комсомольская, 18; ; ; ;38.023386 48.304929;
Центрально-Городской район;  ; ул. Остапенко, 8; ; ; ;37.998647 48.302753;
Центрально-Городской район;  ; ул. Красношапки, 44; ; ; ;37.990876 48.30922;
Центрально-Городской район;  ; ул.Павлова 26; ; ; ;38.009031 48.308519;
Центрально-Городской район;  ; пр. Победы, 156; ; ; ;37.985073 48.306026;
Центрально-Городской район;  ; бр. Димитрова, 76; ; ; ;38.003084 48.301153;
Центрально-Городской район;  ; ул. Пушкинская, 13; ; ; ;38.026342 48.297287;
Центрально-Городской район;  ; ул. Советская, 16; ; ; ;38.025327 48.302933;
Центрально-Городской район;  ; ул. Комсомольская, 45; ; ; ;38.018994 48.29441;
Центрально-Городской район;  ; пр. Победы, 114; ; ; ;37.995152 48.30617;
Центрально-Городской район;  ; ул. Комсомольская, 29; ; ; ;38.021455 48.300206;
Центрально-Городской район;  ; ул. Гагарина, 32; ; ; ;38.020943 48.305576;
Центрально-Городской район;  ; ул. Беспощадного, 38; ; ; ;37.993948 48.304503;
Центрально-Городской район;  ; пр. Ленина, 52; ; ; ;38.004701 48.309693;
Центрально-Городской район;  ; пр. Победы, 140; ; ; ;37.987966 48.307009;
Центрально-Городской район;  ; пр. Ленина, 26, поликлиника; ; ; ;38.020206 48.308483;
Центрально-Городской район;  ; пр. Победы, 162; ; ; ;37.981058 48.304845;
Центрально-Городской район;  ; ул. Горького, 42; ; ; ;38.02556 48.298756;
Центрально-Городской район;  ; ул. Великан, 43; ; ; ;38.022425 48.326679;
Центрально-Городской район;  ; ул. Гагарина, 61; ; ; ;38.011969 48.295717;
